userid,tmdb_id,movieid,popularity,vote_average,rating
283852,111,scarface+1983,11.299673,8.0,3
51481,28189,the+fall+of+the+house+of+usher+1928,1.229788,7.5,4
278083,42234,dona+flor+and+her+two+husbands+1976,0.72351,6.2,3
170448,11543,kingpin+1996,11.633347,6.7,4
34620,16919,global+metal+2008,1.015014,7.6,3
236458,261037,miss+meadows+2014,2.934599,5.1,3
48740,862,toy+story+1995,21.946943,7.7,4
3080,62,2001+a+space+odyssey+1968,22.494622,7.9,4
267837,91314,transformers+age+of+extinction+2014,18.495599,5.8,2
366614,4561,the+story+of+o+1975,5.100454,5.7,3
156571,74465,we+bought+a+zoo+2011,10.563152,6.5,5
23711,701,our+hospitality+1923,2.830289,7.7,3
36106,61330,please+remove+your+shoes+2010,0.165904,5.8,3
405665,8656,deep+impact+1998,11.644633,5.9,3
109590,5336,sal_+or+the+120+days+of+sodom+1975,7.705479,6.4,3
414656,95597,black+girl+1966,0.515553,7.6,3
76042,767,harry+potter+and+the+half-blood+prince+2009,19.083723,7.4,4
33582,51442,american+gothic+1988,2.412785,5.8,3
338292,10764,quantum+of+solace+2008,13.67812,6.1,4
28243,91150,apart+from+you+1933,0.314355,6.6,3
293864,54795,keep+the+aspidistra+flying+1997,0.691061,6.3,1
400851,156022,the+equalizer+2014,17.618057,7.1,4
28682,89,indiana+jones+and+the+last+crusade+1989,14.788987,7.6,4
121885,19545,invasion+of+astro-monster+1965,2.816293,6.2,4
276399,36460,the+man+with+bogarts+face+1980,0.627655,6.0,3
8626,47104,through+the+olive+trees+1994,1.291484,7.4,4
210197,43494,the+enchanted+cottage+1945,0.457322,5.4,3
448946,59883,age+of+the+dragons+2011,3.042738,4.3,4
257015,11167,peeping+tom+1960,7.229587,7.6,4
39844,15384,red+cliff+part+ii+2009,7.309903,7.1,4
108249,89,indiana+jones+and+the+last+crusade+1989,14.788987,7.6,4
342663,252822,in+order+of+disappearance+2014,5.480099,7.0,4
348184,15264,tall+in+the+saddle+1944,9.444861,5.9,4
274628,14574,the+boy+in+the+striped+pyjamas+2008,8.912738,7.7,4
248774,350,the+devil+wears+prada+2006,13.102384,7.0,3
197397,10693,peter+pan+1953,16.861533,7.0,4
439796,108003,call+me+bwana+1963,0.094405,7.0,4
250327,19109,the+long+weekend+2005,6.038144,5.8,4
120518,241982,one+husband+too+many+2010,0.164542,5.5,3
245180,33379,greenfingers+2001,6.618392,6.6,4
251867,13183,watchmen+2009,16.551503,7.0,4
351192,10957,the+black+cauldron+1985,9.806685,6.5,3
68335,70,million+dollar+baby+2004,14.471373,7.7,4
398990,14949,crossed+tracks+2007,1.323612,6.6,3
166056,10957,the+black+cauldron+1985,9.806685,6.5,2
191408,129670,nebraska+2013,11.160699,7.4,4
138687,23908,a+midnight+clear+1992,7.210452,6.9,4
153515,3090,the+treasure+of+the+sierra+madre+1948,8.070589,7.9,4
313025,45875,trilogy+of+terror+ii+1996,1.15884,5.8,3
246936,3131,gangs+of+new+york+2002,14.922399,7.1,3
140637,11,star+wars+1977,42.149697,8.1,4
86393,19995,avatar+2009,185.070892,7.2,4
405654,14064,ten+canoes+2006,1.372493,6.7,4
192787,18516,adam+resurrected+2008,1.714132,6.4,4
425809,11986,betty+blue+1986,6.493744,7.5,5
204914,106837,different+for+girls+1996,0.533219,5.2,5
154313,13509,the+monster+squad+1987,7.075534,6.8,3
337667,13183,watchmen+2009,16.551503,7.0,3
40039,12230,one+hundred+and+one+dalmatians+1961,15.727519,6.8,4
47433,110354,side+by+side+2012,6.337857,7.1,3
289572,24428,the+avengers+2012,89.887648,7.4,3
214879,56142,conversation+piece+1974,8.58169,7.0,4
361670,107569,memories+of+me+1988,0.849883,5.0,4
116492,38453,the+black+camel+1931,0.377614,5.2,3
68533,49940,breaking+out+1999,1.371217,5.0,4
215921,54690,virgin+stripped+bare+by+her+bachelors+2000,0.805995,7.1,4
366160,429,the+good_+the+bad+and+the+ugly+1966,16.788787,8.1,4
171612,53191,crazy+sexy+cancer+2007,0.041164,6.0,3
428474,132859,come+on_+rangers+1938,0.002879,0.0,4
116506,121,the+lord+of+the+rings+the+two+towers+2002,29.423537,8.0,5
177927,8587,the+lion+king+1994,21.605761,8.0,3
137786,9385,the+twelve+tasks+of+asterix+1976,7.715483,7.3,4
370625,32678,dead+man+running+2009,2.735297,6.2,3
41025,173912,just+a+sigh+2013,0.7654,6.6,3
307428,56292,mission+impossible+-+ghost+protocol+2011,14.25843,6.8,3
72208,49026,the+dark+knight+rises+2012,20.58258,7.6,4
398872,140979,electronic+labyrinth+thx+1138+4eb+1967,0.727025,6.4,4
219382,11638,guess+who+2005,6.71898,5.5,2
119421,185546,upstairs+and+downstairs+1959,0.982495,6.0,3
160094,872,singin+in+the+rain+1952,11.064858,7.9,4
273600,11430,the+lion+king+1+2004,8.931033,6.3,3
123093,101,leon+the+professional+1994,20.477329,8.2,4
156519,10711,french+connection+ii+1975,18.54199,6.6,3
105740,32082,the+hospital+1971,2.523584,6.7,4
355773,12561,godzilla+vs.+destoroyah+1995,2.672437,6.5,2
265905,44671,racing+dreams+2010,0.890254,6.8,3
188510,9880,the+princess+diaries+2001,7.387171,6.5,4
313967,71721,il+capitano+a+swedish+requiem+1991,0.000578,5.8,4
386684,975,paths+of+glory+1957,8.548518,8.2,4
160586,81382,the+case+of+the+whitechapel+vampire+2002,0.489897,3.8,3
190630,8619,master+and+commander+the+far+side+of+the+world+2003,8.693298,6.9,4
324226,101,leon+the+professional+1994,20.477329,8.2,4
11214,497,the+green+mile+1999,19.96678,8.2,5
276038,24736,a+far+off+place+1993,9.040158,6.3,3
208091,11706,war+and+peace+1956,3.666277,6.8,2
364736,51359,the+haunted+house+1921,0.325674,6.5,2
401580,42188,never+let+me+go+2010,8.278794,6.8,3
286684,206145,tarzans+magic+fountain+1949,0.757377,5.5,4
46779,4593,the+discreet+charm+of+the+bourgeoisie+1972,4.8779,7.4,4
357759,3080,top+hat+1935,7.122093,7.4,4
249009,11590,slap+shot+1977,9.282077,7.1,4
446259,55651,kimjongilia+2009,0.400267,5.5,5
286221,7443,chicken+run+2000,11.834245,6.5,4
76617,27261,orders+to+kill+1958,0.91468,5.0,4
413685,11318,the+madness+of+king+george+1994,4.81307,6.7,3
148645,7443,chicken+run+2000,11.834245,6.5,4
235570,14574,the+boy+in+the+striped+pyjamas+2008,8.912738,7.7,4
430423,3082,modern+times+1936,8.159556,8.1,4
48694,857,saving+private+ryan+1998,21.758054,7.9,4
104269,39062,coupe+de+ville+1990,5.168379,5.9,3
41802,171337,siberian+education+2013,13.631223,6.7,4
239518,9846,to+live+and+die+in+l.a.+1985,6.186999,6.8,4
203190,38142,5+centimeters+per+second+2007,11.324028,7.3,4
51397,82702,how+to+train+your+dragon+2+2014,12.256689,7.6,4
150398,49684,its+alive+iii+island+of+the+alive+1987,1.317322,4.6,3
221929,36557,casino+royale+2006,23.065078,7.3,3
328580,2048,i_+robot+2004,14.43075,6.7,3
251436,24428,the+avengers+2012,89.887648,7.4,5
448335,89,indiana+jones+and+the+last+crusade+1989,14.788987,7.6,4
73122,18038,holiday+reunion+2003,0.593045,3.4,3
55746,69605,written+on+the+wind+1956,1.949246,6.9,4
82658,7517,live+free+or+die+2006,0.385761,5.5,5
420786,161,oceans+eleven+2001,12.114932,7.2,4
316144,40056,prom+queen+the+marc+hall+story+2004,0.189572,5.6,4
74750,87,indiana+jones+and+the+temple+of+doom+1984,15.802306,7.1,4
337271,17003,sugar+2009,0.731548,6.5,3
447438,26035,according+to+greta+2009,9.62432,6.0,4
140561,80115,the+happiest+girl+in+the+world+2009,0.209044,6.7,3
389450,667,you+only+live+twice+1967,10.359669,6.5,5
272924,43969,at+five+in+the+afternoon+2003,0.336821,6.6,4
64203,84404,bully+2011,2.599768,7.2,4
267517,307114,to+encourage+the+others+1972,0.311614,0.0,4
311349,94663,the+round-up+1966,1.112254,6.0,4
321877,24554,the+land+before+time+x+the+great+longneck+migration+2003,4.212417,6.3,4
396659,12429,ponyo+2008,8.470945,7.5,4
278506,14574,the+boy+in+the+striped+pyjamas+2008,8.912738,7.7,4
395719,14886,the+last+detail+1973,4.344612,7.1,3
6099,294600,last+i+heard+2013,0.139138,6.0,3
434278,24685,viper+in+the+fist+2004,1.818566,6.4,4
312768,89704,happy+people+a+year+in+the+taiga+2010,2.409076,7.6,5
51017,24,kill+bill+vol.+1+2003,25.261865,7.7,4
171540,119450,dawn+of+the+planet+of+the+apes+2014,75.385211,7.3,2
109990,70803,dont+change+your+husband+1919,0.125202,7.0,3
115399,210577,gone+girl+2014,154.801009,7.9,5
401993,167683,reaching+for+the+moon+2013,3.318055,6.3,3
373387,675,harry+potter+and+the+order+of+the+phoenix+2007,21.3643,7.4,5
56087,33542,rumble+in+the+bronx+1995,12.314278,6.5,3
385829,425,ice+age+2002,17.328902,7.1,3
345959,21256,born+to+win+1971,2.554758,6.1,3
194963,172913,the+boob+1926,0.002765,0.0,4
362703,91,land+without+bread+1933,2.475972,6.5,5
397625,14534,rudy+1993,5.914833,7.2,4
249270,12,finding+nemo+2003,25.497794,7.6,5
84552,73935,vamps+2012,6.290812,4.9,4
274152,244786,whiplash+2014,64.29999,8.3,4
218764,9885,wolf+creek+2005,7.483385,6.1,3
256532,62037,high+school+hellcats+1958,0.318612,5.3,4
102702,4011,beetlejuice+1988,10.627364,7.1,4
198369,56272,elektra+luxx+2010,4.118699,4.7,4
228140,12206,the+testament+of+dr.+mabuse+1933,2.474255,7.5,5
420907,26431,pu-239+2006,1.612168,6.8,3
349466,429,the+good_+the+bad+and+the+ugly+1966,16.788787,8.1,4
435291,7096,merlin+1998,9.30654,6.0,3
427273,38837,unfinished+piece+for+mechanical+piano+1977,1.201266,5.9,3
425230,9474,my+name+is+nobody+1973,6.022453,7.1,4
259566,585,monsters_+inc.+2001,26.419962,7.5,5
125050,191294,we+are+the+best+2013,3.727996,6.9,5
61954,767,harry+potter+and+the+half-blood+prince+2009,19.083723,7.4,5
20644,558,spider-man+2+2004,10.834506,6.7,4
419094,62403,madagascar+2011,0.15962,8.6,4
71698,24403,away+with+words+1999,1.022589,6.3,2
323612,49296,the+four+troublesome+heads+1898,0.966366,6.8,4
43293,261820,goodbye+to+all+that+2014,2.489524,5.0,4
84216,8355,ice+age+dawn+of+the+dinosaurs+2009,12.980624,6.5,3
394993,33250,real+life+1979,4.768672,6.1,5
172788,8587,the+lion+king+1994,21.605761,8.0,4
104550,11841,the+36th+chamber+of+shaolin+1978,7.261696,7.6,5
436507,2264,lola+1981,1.900407,7.2,4
349437,2546,zazie+dans+le+mtro+1960,3.297004,6.6,4
298030,2788,reality+bites+1994,6.514592,6.5,4
251122,52059,the+gate+of+heavenly+peace+1995,0.10705,6.7,5
202228,11402,the+belles+of+st.+trinians+1954,1.176414,6.4,4
131218,122,the+lord+of+the+rings+the+return+of+the+king+2003,29.324358,8.1,3
295880,182127,ip+man+the+final+fight+2013,1.54105,6.0,3
116688,45884,kapo+1960,0.930115,6.6,4
226144,98262,the+big+street+1942,0.796132,0.0,3
199313,80048,rid+of+me+2011,0.233401,5.0,4
88000,27517,the+man+who+laughs+1928,2.571104,7.4,4
184269,42918,winnebago+man+2009,1.215754,6.5,3
177646,1726,iron+man+2008,22.073099,7.4,4
265826,184992,a+five+star+life+2013,2.214654,5.5,4
35386,186992,stranger+by+the+lake+2013,6.074431,6.4,4
49230,74585,indiscretion+of+an+american+wife+1953,0.895958,5.3,4
376500,36674,bert+the+last+virgin+1995,0.880511,3.3,4
326407,521,dial+m+for+murder+1954,7.853231,7.9,4
143273,88,dirty+dancing+1987,14.044122,7.1,4
301492,18801,haunted+1995,3.287359,6.4,4
313866,14425,pcu+1994,8.888278,6.0,2
309895,15752,barenaked+in+america+1999,0.092135,1.0,2
415724,117992,advance+to+the+rear+1964,0.619177,5.7,4
324927,73930,recollections+of+the+yellow+house+1989,0.002001,8.5,5
70317,1726,iron+man+2008,22.073099,7.4,1
226699,21610,nighthawks+1981,5.830675,6.4,4
227764,14574,the+boy+in+the+striped+pyjamas+2008,8.912738,7.7,3
143366,521,dial+m+for+murder+1954,7.853231,7.9,4
365179,15370,the+cat+returns+2002,11.639023,7.2,4
104583,175528,baggage+claim+2013,5.590678,5.6,4
122669,18,the+fifth+element+1997,24.30526,7.3,4
101004,602,independence+day+1996,17.634197,6.7,4
320830,18229,passage+to+marseille+1944,1.815107,6.4,3
359838,129,spirited+away+2001,41.048867,8.3,4
85772,239573,unfinished+business+2015,10.24952,5.0,3
48958,4638,hot+fuzz+2007,13.535195,7.4,4
448587,965,the+magnificent+ambersons+1942,8.43511,7.5,4
133304,128,princess+mononoke+1997,17.166725,8.2,4
267444,4935,howls+moving+castle+2004,16.136048,8.2,4
200409,561,constantine+2005,9.615691,6.6,3
140058,767,harry+potter+and+the+half-blood+prince+2009,19.083723,7.4,5
260876,93456,despicable+me+2+2013,24.82355,7.0,5
371346,24553,all+the+invisible+children+2005,2.271382,7.3,5
439673,43106,the+battle+of+the+sexes+1960,0.586584,7.2,3
215704,10056,killers+kiss+1955,6.107034,6.2,3
240673,828,the+day+the+earth+stood+still+1951,9.360003,7.3,3
140946,10515,castle+in+the+sky+1986,11.061551,7.8,4
97509,862,toy+story+1995,21.946943,7.7,5
275071,37532,slam+1998,0.555304,6.7,3
389981,13971,wild+child+2008,10.420849,6.4,3
64085,80767,jiro+dreams+of+sushi+2011,7.789413,7.8,3
146364,89,indiana+jones+and+the+last+crusade+1989,14.788987,7.6,4
115508,15675,neil+young+heart+of+gold+2006,0.583897,8.2,3
104025,29461,soul+food+1997,2.647781,6.6,2
120273,63154,zenith+2010,0.553216,5.1,3
79327,106199,as+es+la+vida...+2000,0.785386,5.0,4
284407,250700,the+battered+bastards+of+baseball+2014,1.531619,7.7,4
434602,346,seven+samurai+1954,15.01777,8.2,4
405724,2048,i_+robot+2004,14.43075,6.7,4
99100,8619,master+and+commander+the+far+side+of+the+world+2003,8.693298,6.9,3
53566,59314,the+day+after+trinity+1981,0.336354,8.0,4
431324,106646,the+wolf+of+wall+street+2013,16.382422,7.9,4
274575,55723,chromeskull+laid+to+rest+2+2011,2.651419,4.8,4
289703,27205,inception+2010,29.108149,8.1,4
115545,49291,time+and+tide+2000,2.587753,5.9,3
343554,19554,elvis+and+anabelle+2007,2.644962,7.1,3
100426,84152,dollman+vs.+demonic+toys+1993,1.05016,4.2,4
38470,14160,up+2009,19.330884,7.8,5
438179,17181,nanking+2007,2.00717,7.6,2
233122,98066,the+babymakers+2012,4.001946,5.0,3
306351,14160,up+2009,19.330884,7.8,4
155767,48496,tango+1981,1e-06,8.0,3
293514,40900,elevator+girl+2010,0.914774,4.8,3
369792,36955,true+lies+1994,11.396099,6.8,4
203842,45189,sube+y+baja+1959,0.171546,5.3,5
22172,290542,youre+not+you+2014,6.800456,7.3,2
98087,42168,chapter+two+1979,0.706906,7.5,2
433101,30060,the+plague+dogs+1982,8.302414,8.0,4
143610,18549,flannel+pajamas+2006,0.004998,0.0,5
5424,1523,the+last+king+of+scotland+2006,9.424157,7.4,3
243779,8843,the+cell+2000,13.234894,6.0,3
79285,69798,the+inbetweeners+movie+2011,5.747681,6.2,4
45198,142973,dating+games+people+play+2008,0.003545,0.0,2
344504,621,grease+1978,7.854899,7.2,3
322864,15990,the+cathedral+2002,0.903483,7.4,3
127484,9078,the+sword+in+the+stone+1963,10.636458,6.9,3
31934,139455,silent+night+2012,7.601525,4.8,3
414242,1900,traffic+2000,8.338222,6.9,4
65297,55934,cold+weather+2010,1.636778,6.4,3
417361,337,monsieur+ibrahim+2003,8.260823,7.0,4
295767,54312,kawasakis+rose+2009,0.690246,5.0,3
191889,228203,mcfarland_+usa+2015,6.894606,7.4,4
364545,425,ice+age+2002,17.328902,7.1,4
13782,61814,gilles+wife+2004,0.20225,5.0,4
137331,4348,pride++prejudice+2005,14.439083,7.8,4
171759,9065,europa+1991,3.16238,7.3,5
318090,91261,the+story+of+asya+klyachina+1966,1.058766,3.9,4
131849,13537,shattered+glass+2003,6.0872,6.6,3
178007,33693,funny+ha+ha+2002,1.147626,6.3,4
259018,102651,maleficent+2014,19.467404,7.0,3
317355,65114,the+cockleshell+heroes+1955,0.931527,5.8,3
37966,2501,the+bourne+identity+2002,21.040126,7.3,5
22205,10243,the+flight+of+the+phoenix+1965,4.570894,7.0,3
179423,5781,that+obscure+object+of+desire+1977,6.049944,7.5,5
29025,22256,without+limits+1998,3.643468,6.4,4
59615,78,blade+runner+1982,96.272374,7.9,5
341137,98,gladiator+2000,23.186667,7.9,3
132370,160266,rahtree+flower+of+the+night+2003,1.245891,5.7,3
189538,32850,act+of+violence+1949,2.496859,6.2,4
225473,14536,new+in+town+2009,12.357072,5.2,2
147211,199615,the+notebook+2013,3.485214,6.3,3
179644,49051,the+hobbit+an+unexpected+journey+2012,23.253089,7.0,3
113647,106,predator+1987,18.495694,7.3,5
367519,126132,the+act+of+seeing+with+ones+own+eyes+1971,0.497952,7.1,3
164165,80,before+sunset+2004,7.048957,7.6,4
173259,207933,stonehearst+asylum+2014,21.991755,6.6,4
268177,26275,kamikaze+girls+2004,4.365377,7.1,5
401780,37950,charlie+st.+cloud+2010,6.273131,6.8,4
155259,45772,gnomeo++juliet+2011,9.244469,5.8,3
174618,36955,true+lies+1994,11.396099,6.8,2
214669,85,raiders+of+the+lost+ark+1981,19.901576,7.7,5
267848,2059,national+treasure+2004,18.932203,6.4,5
333627,5916,the+getaway+1972,10.037593,7.0,3
68094,60531,heartbeat+detector+2007,0.087977,6.5,2
270349,110148,jesse+stone+benefit+of+the+doubt+2012,1.870355,6.5,4
333936,10003,the+saint+1997,10.97633,5.9,4
177078,19348,girlfight+2000,4.152211,6.4,5
312823,602,independence+day+1996,17.634197,6.7,3
253344,57447,the+house+with+laughing+windows+1976,2.089199,6.9,4
166822,156180,amor+2011,0.014381,0.0,4
205789,140003,ballad+of+the+little+soldier+1984,0.480589,6.9,4
17834,521,dial+m+for+murder+1954,7.853231,7.9,4
121344,241254,the+prince+2014,16.219485,4.6,4
119497,55063,still+bill+2010,0.589117,7.0,3
260200,16771,barcelona+1994,1.632711,6.6,4
124946,43263,jesse+stone+no+remorse+2010,6.171229,6.3,4
330119,1878,fear+and+loathing+in+las+vegas+1998,9.220346,7.2,2
429807,14836,coraline+2009,16.639915,7.3,4
112591,22688,angel+on+my+shoulder+1946,0.594433,5.7,4
158116,31465,traveller+1997,2.166773,5.9,4
17088,63831,the+kid+with+a+bike+2011,7.95457,7.2,4
23984,81700,the+wool+cap+2004,0.012693,0.0,3
383986,61495,santa+claus+and+the+magic+drum+1996,0.331975,7.0,3
390595,22824,the+fourth+kind+2009,13.751992,5.8,3
49527,54797,ill+met+by+moonlight+1957,0.515906,6.3,3
239245,32688,mondo+cane+1962,1.3411,6.6,3
329070,25866,the+sucker+1965,4.684921,7.3,3
56846,23097,hell+and+high+water+1954,0.338405,4.7,4
293452,54507,a+very+potter+musical+2009,1.054258,7.7,3
241835,107946,harvest+1999,0.00118,0.0,3
278583,28213,a+tale+of+springtime+1990,1.934962,7.4,5
135657,10882,sleeping+beauty+1959,14.276169,6.8,5
8874,24965,gunga+din+1939,7.425486,6.6,4
84983,44718,get+low+2010,4.678848,6.5,3
31047,46872,the+steel+helmet+1951,5.112386,7.0,3
196177,562,die+hard+1988,16.640522,7.5,4
305907,26508,the+war+game+1965,1.761241,7.8,4
350021,177572,big+hero+6+2014,213.849907,7.8,3
447106,19109,the+long+weekend+2005,6.038144,5.8,3
197027,31000,amos++andrew+1993,3.941294,5.0,3
61949,58434,rocket+gibraltar+1988,0.871303,6.2,4
31282,10895,pinocchio+1940,14.202284,6.9,3
147815,79893,breaking+the+taboo+2011,1.252385,7.3,4
416753,92464,brutal+beauty+tales+of+the+rose+city+rollers+2010,0.076471,4.0,5
28114,91443,chronic+town+2010,0.05283,0.0,3
247287,935,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964,9.80398,8.0,4
436044,38545,the+unbelievable+truth+1989,2.407454,7.4,4
228083,966,the+magnificent+seven+1960,10.650752,7.4,4
402025,63616,camarn+when+flamenco+became+legend+2005,0.713381,6.6,4
171079,828,the+day+the+earth+stood+still+1951,9.360003,7.3,3
285853,680,pulp+fiction+1994,140.950236,8.3,4
209609,1957,enough+2002,6.681287,6.2,3
360943,109451,cloudy+with+a+chance+of+meatballs+2+2013,14.412061,6.4,4
373491,58383,hands+over+the+city+1963,1.00931,6.5,4
84725,11935,capricorn+one+1977,10.719499,6.4,3
448722,36557,casino+royale+2006,23.065078,7.3,4
371128,42203,despair+1978,8.830557,7.0,3
185611,23954,atlantic+city+1980,3.835188,6.7,4
306366,217719,snake++mongoose+2013,0.615562,5.5,4
352652,3489,88+minutes+2007,8.552967,5.7,4
337674,18693,speedway+1968,1.353461,5.3,3
188978,13372,outfoxed+rupert+murdochs+war+on+journalism+2004,2.782194,6.9,4
24086,169881,the+physician+2013,13.332387,7.2,3
226834,27205,inception+2010,29.108149,8.1,3
291657,550,fight+club+1999,63.869599,8.3,5
229215,812,aladdin+1992,16.357419,7.4,4
2535,174326,a+birders+guide+to+everything+2013,2.401451,6.5,4
350530,14160,up+2009,19.330884,7.8,5
348735,241754,the+walking+hills+1949,0.419744,4.8,3
96773,10674,mulan+1998,21.180857,7.6,4
36475,59735,camerons+closet+1988,0.861473,4.8,4
311766,21345,city+of+life+and+death+2009,7.216103,7.6,4
117087,37797,whisper+of+the+heart+1995,10.550235,7.7,4
170366,42481,the+goalies+anxiety+at+the+penalty+kick+1972,0.769053,3.5,3
338399,994,straw+dogs+1971,6.632663,7.2,3
349143,18493,chronos+1985,2.141858,7.4,4
347327,16198,my+neighbors+the+yamadas+1999,5.106657,7.0,4
220714,21242,valdez+is+coming+1971,3.189948,5.5,3
233560,674,harry+potter+and+the+goblet+of+fire+2005,24.903058,7.5,5
31800,54380,captains+of+april+2000,0.929182,6.5,3
152826,828,the+day+the+earth+stood+still+1951,9.360003,7.3,3
434482,95015,the+green+pastures+1936,0.113381,5.3,5
202738,12155,alice+in+wonderland+2010,17.285093,6.4,4
304513,132759,soulless+2012,1.823774,5.5,3
77999,550,fight+club+1999,63.869599,8.3,4
57886,10205,cut+2000,1.137456,4.5,3
350307,118340,guardians+of+the+galaxy+2014,53.291601,7.9,4
42237,521,dial+m+for+murder+1954,7.853231,7.9,5
