movieid,genres,belongs_to_collection,popularity,vote_average
molokai+the+story+of+father+damien+2002,18,0,0.213976,3.8
the+assassination+of+richard+nixon+2004,18,0,10.107677,6.4
bleeder+1999,18,0,2.996721,7.1
revolutionary+road+2008,18,0,12.265867,6.8
time+bandits+1981,10751,0,9.841623,6.6
the+rock-afire+explosion+2009,99,0,0.11809,4.8
purple+noon+1960,80,0,3.804493,7.3
assisted+living+2005,35,0,0.261278,7.5
shame+1968,10752,0,5.305396,7.6
something+borrowed+2011,35,0,5.47309,5.9
mister+johnson+1990,18,0,5.309937,5.8
romance+in+a+minor+key+1943,10749,0,0.266021,7.3
titanic+1997,18,0,26.88907,7.5
one+flew+over+the+cuckoos+nest+1975,18,0,35.529554,8.3
dragon+inn+1967,28,0,2.31785,7.0
the+marva+collins+story+1981,18,0,0.589499,0.0
stray+dog+1949,80,0,2.787661,7.3
my+wife+is+a+gangster+2+2003,28,1,1.464944,6.4
time+of+eve+the+movie+2010,16,0,1.768157,7.3
out+of+the+past+1947,18,0,5.34379,7.6
antoine+and+colette+1962,18,1,1.673854,7.1
jude+the+obscure+1971,18,0,0.109213,0.0
the+queen+2006,18,0,7.904371,6.8
rasputin+1996,36,0,3.142663,5.4
persona+1966,18,0,8.862628,8.0
the+boy+in+the+striped+pyjamas+2008,10752,0,8.912738,7.7
howls+moving+castle+2004,14,0,16.136048,8.2
the+loneliness+of+the+long+distance+runner+1962,18,0,4.503397,7.5
daddy-long-legs+1919,18,0,0.346438,7.4
samson++sally+1984,0,0,1.541025,6.2
kon-tiki+1950,99,0,1.006239,7.5
rumble+fish+1983,28,0,8.20519,6.8
two+english+girls+1971,10749,0,1.66853,6.7
another+9+12+weeks+1997,18,1,1.72106,4.4
i+wake+up+screaming+1941,18,0,1.64311,4.8
earthlings+2005,99,0,4.059534,7.6
bill+burr+why+do+i+do+this+2008,35,0,1.080121,7.9
welcome+to+sarajevo+1997,10752,0,7.999793,6.5
vice+2015,53,0,19.236571,4.1
alien+1979,27,1,23.37742,7.9
greystone+park+2012,27,0,3.431935,3.9
a+shot+in+the+dark+1964,35,1,6.872888,7.2
sex_+lies_+and+videotape+1989,18,0,12.293656,6.7
the+house+of+the+seven+gables+1940,53,0,0.727327,3.5
star+wars+1977,12,1,42.149697,8.1
tom_+tom_+the+pipers+son+1969,0,0,0.100414,8.0
howls+moving+castle+2004,14,0,16.136048,8.2
the+shawshank+redemption+1994,18,0,51.645403,8.5
pendulum+1969,80,0,0.088856,0.0
monty+python+and+the+holy+grail+1975,12,0,10.43389,7.8
interstellar+2014,12,0,32.213481,8.1
the+five+senses+1999,18,0,0.625332,6.6
zero+charisma+2013,35,0,2.02344,6.1
love+story+1970,18,0,6.127903,6.6
96+minutes+2011,18,0,3.432947,5.6
the+ruins+2008,18,0,7.192452,5.6
the+career+of+nikos+dyzma+2002,35,0,1.170163,6.1
to+be+or+not+to+be+1942,35,0,7.274948,7.7
snowpiercer+2013,28,0,14.131906,6.7
the+hobbit+the+desolation+of+smaug+2013,12,1,20.644776,7.6
7+seconds+2005,28,0,4.673777,4.3
finding+nemo+2003,16,1,25.497794,7.6
body+double+1984,80,0,9.836894,6.4
leaves+of+grass+2009,35,0,9.954095,5.9
hannah+arendt+2012,18,0,5.329701,7.1
angels++demons+2009,53,1,22.211558,6.5
pocketful+of+miracles+1961,35,0,2.649605,7.3
young+frankenstein+1974,35,0,9.339316,7.7
x-men+days+of+future+past+2014,28,1,26.058586,7.5
night+and+fog+1955,36,0,11.144661,8.3
goodfellas+1990,18,0,15.424092,8.2
one+flew+over+the+cuckoos+nest+1975,18,0,35.529554,8.3
extraordinary+measures+2010,18,0,6.523155,6.0
mr.+robinson+crusoe+1932,12,0,0.176884,0.0
a+plumm+summer+2007,12,0,0.163851,5.7
if+only+2004,14,0,4.99289,6.5
mamma+roma+1962,18,0,2.481885,7.5
dr.+no+1962,12,1,19.931606,6.9
grey+gardens+1975,99,1,3.019245,7.2
the+world+2005,18,0,0.80315,7.3
goodfellas+1990,18,0,15.424092,8.2
walle+2008,16,0,16.088366,7.8
flanders+2006,10752,0,0.446475,6.5
the+leech+woman+1960,27,0,0.600283,4.8
louise+brooks+looking+for+lulu+1998,99,0,0.001202,0.0
kikis+delivery+service+1989,16,0,12.220581,7.6
unbreakable+2000,878,0,14.67855,6.9
betty+1992,18,0,0.209852,7.0
the+shining+1980,27,0,19.611589,8.1
chicken+run+2000,16,0,11.834245,6.5
nausica+of+the+valley+of+the+wind+1984,12,0,11.267366,7.7
walle+2008,16,0,16.088366,7.8
only+lovers+left+alive+2013,18,0,13.594992,7.2
dirty+dancing+1987,18,1,14.044122,7.1
jewtopia+2012,35,0,3.74131,4.3
apollo+13+1995,18,0,18.761467,7.3
toy+story+1995,16,1,21.946943,7.7
harry+potter+and+the+prisoner+of+azkaban+2004,12,1,28.460276,7.7
airbag+1997,35,0,1.879667,6.5
wreck-it+ralph+2012,10751,1,13.697597,7.1
the+last+time+i+saw+paris+1954,10749,0,0.912955,5.1
the+shawshank+redemption+1994,18,0,51.645403,8.5
dragon+ball+z+broly+-+the+legendary+super+saiyan+1993,16,1,7.348249,7.3
stand-in+1937,35,0,0.57266,7.2
last+life+in+the+universe+2003,18,0,6.700563,7.3
for+the+birds+2000,16,0,11.209398,7.5
winnie+the+pooh+and+tigger+too+1974,16,0,1.192837,8.1
a+study+in+scarlet+1933,80,0,0.613837,3.8
babe+1995,14,1,14.404764,6.0
murder+over+new+york+1940,80,1,0.816624,6.3
fight+club+1999,18,0,63.869599,8.3
the+dark+knight+rises+2012,28,1,20.58258,7.6
catch+me+if+you+can+2002,18,0,19.833077,7.7
mr.+canton+and+lady+rose+1989,80,0,7.170685,6.9
the+shootist+1976,28,0,8.624922,7.3
a+perfect+candidate+1996,99,0,0.112669,5.3
how+they+get+there+1997,10749,0,0.730682,7.0
dracula+prince+of+darkness+1966,27,1,8.913793,6.1
budd+boetticher+a+man+can+do+that+2005,99,0,0.074118,7.0
a+time+to+kill+1996,80,0,13.309013,7.0
the+possession+of+michael+king+2014,27,0,3.964299,5.7
sleeper+1973,35,0,6.048904,7.0
criss+cross+1949,80,0,5.693534,6.7
searching+for+sugar+man+2012,99,0,6.245191,7.9
the+indian+runner+1991,18,0,7.218957,6.2
the+ant+bully+2006,14,0,7.000272,5.5
the+yellow+handkerchief+2008,18,0,3.919317,6.4
hackers+1995,28,0,14.810519,6.2
to+kill+a+mockingbird+1962,80,0,14.284787,7.9
pusher+ii+with+blood+on+my+hands+2004,80,1,5.178284,7.2
dirty+dancing+havana+nights+2004,18,1,4.475359,6.0
the+fox+1967,18,0,0.429236,7.8
the+seventh+seal+1957,14,0,6.47828,7.9
gunday+2014,28,0,2.380826,5.7
maya+lin+a+strong+clear+vision+1995,99,0,0.001608,0.0
gloriously+wasted+2012,0,0,0.632621,5.2
ghostbusters+1984,35,1,22.089729,7.3
my+darling+clementine+1946,18,0,8.869419,7.5
black+sabbath+1963,27,0,4.363259,6.9
the+last+letter+2002,18,0,0.002358,0.0
the+end+of+poverty+2008,99,0,0.075176,0.0
total+recall+1990,28,0,12.954444,7.1
je+taime_+je+taime+1968,878,0,1.236641,6.3
young+at+heart+1954,18,0,0.86603,5.9
rocco+and+his+brothers+1960,80,0,4.21602,7.7
worlds+greatest+dad+2009,35,0,5.431657,6.5
they+wait+2007,27,0,4.952332,5.0
star+wars+episode+i+-+the+phantom+menace+1999,12,1,15.649091,6.4
el+topo+1970,28,0,5.467355,7.4
bandidos+1991,12,0,0.000578,6.0
into+the+woods+2014,14,0,9.580785,5.6
the+butcher+1970,18,0,2.183945,7.0
dolphin+tale+2+2014,10751,1,8.268684,6.7
anchors+aweigh+1945,35,0,4.35038,6.3
blade+runner+1982,878,1,96.272374,7.9
harry+potter+and+the+chamber+of+secrets+2002,12,1,29.741452,7.4
harvest+2011,18,0,0.821261,6.7
reservation+road+2007,18,0,4.368639,6.6
quantum+of+solace+2008,12,1,13.67812,6.1
kill+bill+vol.+1+2003,28,1,25.261865,7.7
wild+horse_+wild+ride+2012,99,0,0.356391,6.0
my+man+and+i+1952,18,0,0.440826,0.0
shutter+island+2010,18,0,15.813629,7.8
french+connection+ii+1975,28,1,18.54199,6.6
snowpiercer+2013,28,0,14.131906,6.7
borrowed+hearts+1997,18,0,1.307312,6.8
the+other+side+of+the+mountain+1975,10749,0,0.039473,5.4
employee+of+the+month+2004,28,0,8.872053,6.1
jersey+boys+2014,10402,0,6.447072,6.8
big+nothing+2006,28,0,11.802069,6.5
the+changeling+1980,27,0,5.821597,7.0
there+will+be+no+leave+today+1959,18,0,1.239331,6.3
the+boy+in+the+mirror+2014,10751,0,0.272608,6.0
goodfellas+1990,18,0,15.424092,8.2
swing+vote+2008,18,0,5.204249,5.8
the+dark+knight+2008,18,1,123.167259,8.3
the+damned+united+2009,18,0,11.545627,7.2
indiana+jones+and+the+last+crusade+1989,12,1,14.788987,7.6
leon+the+professional+1994,53,0,20.477329,8.2
the+mummy+1999,12,1,23.984065,6.6
a+new+leaf+1971,35,0,2.03483,7.1
conquest+1453+2012,12,0,3.032698,6.4
boy+2009,18,0,0.138737,5.0
rob-b-hood+2006,18,0,12.183711,6.6
gone+girl+2014,9648,0,154.801009,7.9
the+lady+from+shanghai+1947,80,0,8.694857,7.2
ice+princess+2005,18,0,9.313354,5.9
wind+1992,28,0,8.004555,6.1
beetlejuice+1988,14,0,10.627364,7.1
the+masque+of+the+red+death+1964,18,0,11.587199,6.6
dark+city+1950,10749,0,1.634663,5.9
the+visitor+2007,80,0,9.04083,6.9
some+kind+of+hero+1982,35,0,0.979394,6.4
nightcrawler+2014,80,0,21.277073,7.6
shrek+forever+after+2010,35,1,11.803808,6.0
the+boy+in+the+striped+pyjamas+2008,10752,0,8.912738,7.7
zombie+apocalypse+2011,28,0,2.438909,3.7
the+reincarnation+of+isabel+1973,27,0,0.199618,5.0
peter+pan+1953,16,1,16.861533,7.0
harry+potter+and+the+deathly+hallows+part+1+2010,12,1,23.300362,7.5
the+godfather+1972,18,1,41.109264,8.5
blithe+spirit+1945,14,0,3.219717,5.9
i+always+wanted+to+be+a+gangster+2008,18,0,1.839285,7.3
the+avengers+2012,878,1,89.887648,7.4
alice+in+wonderland+1951,16,0,16.488937,7.0
zulu+1964,28,1,11.604242,7.4
beethovens+big+break+2008,35,1,12.818481,4.3
nice+guys+sleep+alone+1999,35,0,0.214291,4.7
the+day+of+the+jackal+1973,28,0,6.320225,7.3
trainwreck+my+life+as+an+idiot+2007,18,0,2.544958,5.4
blade+runner+1982,878,1,96.272374,7.9
harry+potter+and+the+deathly+hallows+part+1+2010,12,1,23.300362,7.5
what+maisie+knew+2013,18,0,8.535611,7.4
nostalgia+for+the+light+2010,18,0,1.529266,7.8
mesrine+public+enemy+1+2008,28,1,8.835512,7.3
a+justified+life+sam+peckinpah+and+the+high+country+2006,99,0,0.00353,0.0
ulysses+1967,18,0,1.378727,6.6
snow+angels+2008,18,0,5.080935,6.3
you+dont+mess+with+the+zohan+2008,35,0,13.116461,5.5
angels+egg+1985,16,0,3.069495,7.7
coraline+2009,16,0,16.639915,7.3
the+dancing+masters+1943,35,0,0.438511,5.2
cheeky+2000,35,0,6.377611,5.5
the+prince+of+egypt+1998,12,0,11.898185,6.9
fox+and+his+friends+1975,80,0,2.82367,7.6
under+the+bombs+2007,10749,0,0.488704,7.0
despicable+me+2+2013,16,1,24.82355,7.0
the+avengers+2012,878,1,89.887648,7.4
the+sound+of+insects+record+of+a+mummy+2009,99,0,0.155071,7.7
close+to+home+2005,18,0,0.370231,6.3
accepted+2006,35,0,7.06088,6.2
a+night+at+the+movies+the+horrors+of+stephen+king+2011,99,0,0.679242,7.7
providence+1977,18,0,1.281044,7.1
touching+the+void+2003,99,0,7.594022,7.6
the+interpreter+2005,80,0,12.047671,6.2
the+spongebob+movie+sponge+out+of+water+2015,16,1,12.334689,5.7
nightcrawler+2014,80,0,21.277073,7.6
hellraiser+1987,27,1,10.81305,6.9
winnie+the+pooh+and+the+honey+tree+1966,16,0,1.685725,7.8
i+am+legend+2007,18,0,11.379355,6.9
alice+in+wonderland+2010,10751,1,17.285093,6.4
hard_+fast+and+beautiful+1951,18,0,0.119839,6.0
the+forsyte+saga+1967,0,0,0.023148,0.0
the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,12,1,18.13542,6.7
million+dollar+baby+2004,18,0,14.471373,7.7
hell+night+1981,27,0,3.682167,5.6
iron+man+2008,28,1,22.073099,7.4
alien+1979,27,1,23.37742,7.9
puncture+2011,18,0,4.363087,6.5
black+cloud+2004,18,0,0.563074,0.0
grown+ups+2010,35,1,23.981251,6.0
conflagration+1958,18,0,0.665175,5.5
bound+1996,80,0,12.449574,6.9
aliens+1986,27,1,21.761179,7.7
barbarian+queen+1985,12,1,1.424291,4.6
animal+house+1978,35,0,7.525382,7.0
eagle+eye+2008,9648,0,14.324875,6.3
yes+man+2008,35,0,9.756289,6.4
arlington+road+1999,18,0,8.605659,7.0
sympathy+for+lady+vengeance+2005,18,1,7.400261,7.4
how+to+lose+a+guy+in+10+days+2003,35,0,5.188107,6.3
white+lightnin+2009,18,0,2.072948,7.3
a+christmas+story+1983,35,1,7.337907,7.4
in+passing+2011,18,0,0.007123,0.0
stone+reader+2002,0,0,0.41558,7.3
how+to+train+your+dragon+2010,14,1,14.416681,7.5
gattaca+1997,53,0,12.89312,7.5
black+sun+1964,0,0,0.115232,6.3
the+day+the+earth+stood+still+1951,18,0,9.360003,7.3
enigma+2001,9648,0,21.520641,6.0
jules+and+jim+1962,18,0,5.979791,7.6
71+fragments+of+a+chronology+of+chance+1994,18,1,2.445019,7.0
tillbaka+till+bromma+2014,35,0,0.194933,5.7
the+great+mouse+detective+1986,35,0,11.183924,6.9
stigmata+1999,27,0,9.304144,6.0
trick+1999,35,0,2.493289,6.7
dead+within+2014,18,0,0.722644,4.4
30+beats+2012,35,0,0.813846,3.3
conception+2011,35,0,0.594675,4.4
the+conqueror+1956,28,0,2.050561,3.8
star+wars+episode+i+-+the+phantom+menace+1999,12,1,15.649091,6.4
the+cold+light+of+day+1996,18,0,0.956887,6.0
the+lord+of+the+rings+the+two+towers+2002,12,1,29.423537,8.0
bully+2001,80,0,4.877774,6.7
harmontown+2014,99,0,2.811629,6.9
blindness+2008,18,0,7.462378,6.4
the+full+monty+1997,35,0,8.333322,6.9
the+omen+2006,18,0,5.670679,5.3
white+noise+2005,18,1,6.143324,5.6
breaking+point+2009,28,0,1.622175,4.9
a+perfect+world+1993,80,0,8.040589,7.2
absolute+power+1997,80,0,7.66124,6.4
the+last+of+the+finest+1990,28,0,6.313545,5.4
the+grace+lee+project+2005,99,0,0.003305,0.0
the+lion+king+1994,10751,1,21.605761,8.0
prime+suspect+1991,80,0,2.104104,7.5
one+flew+over+the+cuckoos+nest+1975,18,0,35.529554,8.3
the+diving+bell+and+the+butterfly+2007,18,0,11.090265,7.5
whisper+of+the+heart+1995,16,0,10.550235,7.7
slacker+1990,35,0,4.520146,6.4
yves+saint+laurent+2014,18,0,4.726238,6.4
saving+private+ryan+1998,18,0,21.758054,7.9
billy+liar+1963,10749,0,3.584709,6.7
whispering+corridors+2+memento+mori+1999,14,1,1.822103,6.2
the+lord+of+the+rings+the+two+towers+2002,12,1,29.423537,8.0
princess+mononoke+1997,12,0,17.166725,8.2
hawks+and+sparrows+1966,35,1,2.833298,7.1
akira+1988,878,0,10.888917,7.8
terminator+3+rise+of+the+machines+2003,28,1,20.818907,5.9
gamera+vs.+gyaos+1967,28,1,0.878849,6.1
louis+c.k.+shameless+2007,35,0,2.654295,7.8
we+all+loved+each+other+so+much+1974,18,0,2.156368,8.2
dr.+no+1962,12,1,19.931606,6.9
iron+man+2+2010,12,1,19.083344,6.6
american+pimp+1999,99,0,1.152591,6.4
no+strings+attached+2011,35,0,8.88057,6.1
toy+story+1995,16,1,21.946943,7.7
winnie+the+pooh+and+tigger+too+1974,16,0,1.192837,8.1
dont+take+gods+children+for+wild+geese+1968,35,0,0.587849,6.0
sintel+2010,16,0,4.874409,7.4
through+a+glass+darkly+1961,18,1,4.955553,7.6
the+cat+returns+2002,12,0,11.639023,7.2
the+blind+side+2009,18,0,12.753109,7.2
in+this+our+life+1942,18,0,6.312577,6.2
finding+nemo+2003,16,1,25.497794,7.6
ichi+2008,28,0,4.404908,6.8
kill+bill+vol.+1+2003,28,1,25.261865,7.7
poor+little+rich+girl+1936,12,0,0.723765,7.0
terminator+2+judgment+day+1991,28,1,22.661695,7.7
carnal+knowledge+1971,18,0,2.837238,6.7
around+the+world+in+eighty+days+1956,12,0,6.164226,6.5
ricky+gervais+live+3+fame+2007,35,0,1.411983,6.7
the+lion+king+1994,10751,1,21.605761,8.0
raiders+of+the+lost+ark+1981,12,1,19.901576,7.7
the+cat+returns+2002,12,0,11.639023,7.2
sixteen+candles+1984,35,0,6.683723,6.9
monsters_+inc.+2001,16,1,26.419962,7.5
hercules+1997,16,0,14.048694,7.3
love+unto+death+1984,18,0,0.009961,7.0
troubled+water+2008,18,0,2.180399,7.2
that+touch+of+mink+1962,35,0,2.995169,6.2
slackers+2002,35,0,8.559189,5.4
wrath+of+the+titans+2012,12,1,7.739904,5.5
the+shawshank+redemption+1994,18,0,51.645403,8.5
pierrot+le+fou+1965,18,0,5.606909,7.7
a+house+of+secrets+exploring+dragonwyck+2008,99,0,0.004707,0.0
fubar+2002,35,1,1.308643,5.9
destination+moon+1950,878,0,0.940976,6.1
wendy+and+lucy+2008,18,0,3.328853,6.4
constantine+2005,18,1,9.615691,6.6
the+man+who+knew+too+much+1956,12,0,12.547763,7.3
back+to+the+future+part+ii+1989,12,1,13.689855,7.4
summer+wishes_+winter+dreams+1973,18,0,0.290992,0.0
la+haine+1995,18,0,12.108196,7.9
the+cathedral+2002,878,0,0.903483,7.4
masquerade+1988,18,0,7.058299,5.2
merry+madagascar+2009,10751,0,4.763307,6.3
one+flew+over+the+cuckoos+nest+1975,18,0,35.529554,8.3
the+long+goodbye+1973,53,0,7.204017,7.3
hearts+of+darkness+a+filmmakers+apocalypse+1991,99,0,4.617117,8.0
the+good_+the+bad+and+the+ugly+1966,37,1,16.788787,8.1
doctor+x+1932,53,0,1.5217,5.8
the+lord+of+the+rings+the+two+towers+2002,12,1,29.423537,8.0
pirates+of+the+caribbean+at+worlds+end+2007,12,1,31.363664,6.9
standard+operating+procedure+2008,99,0,1.848068,6.7
sixteen+candles+1984,35,0,6.683723,6.9
sal_+or+the+120+days+of+sodom+1975,36,0,7.705479,6.4
the+shawshank+redemption+1994,18,0,51.645403,8.5
inception+2010,28,0,29.108149,8.1
10+things+i+hate+about+you+1999,35,0,12.069966,7.3
total+recall+1990,28,0,12.954444,7.1
how+to+train+your+dragon+2+2014,14,1,12.256689,7.6
toy+story+2+1999,16,1,17.547693,7.3
whiplash+2014,18,0,64.29999,8.3
showrunners+the+art+of+running+a+tv+show+2014,99,0,2.792369,6.2
se7en+1995,80,0,18.45743,8.1
the+man+who+knew+too+much+1956,12,0,12.547763,7.3
angels+of+the+universe+2000,18,0,1.687025,6.9
pulp+fiction+1994,53,0,140.950236,8.3
the+shining+1980,27,0,19.611589,8.1
amazing+journey+the+story+of+the+who+2007,99,0,0.05157,7.0
dances+with+wolves+1990,12,0,11.654349,7.6
end+of+watch+2012,80,0,7.45279,7.2
from+russia+with+love+1963,28,1,12.536729,6.9
devils+on+the+doorstep+2000,18,0,2.438822,7.7
indiana+jones+and+the+last+crusade+1989,12,1,14.788987,7.6
the+matrix+1999,28,1,33.366332,7.9
wild+strawberries+1957,18,0,6.89416,7.9
getting+to+know+you+1999,0,0,0.330882,8.0
anchors+aweigh+1945,35,0,4.35038,6.3
above+suspicion+1995,18,0,3.397781,6.8
tucker+the+man+and+his+dream+1988,18,0,4.647907,6.5
fury+2014,10752,0,36.713807,7.4
the+horses+mouth+1958,35,0,0.829756,7.3
the+sixth+sense+1999,9648,0,18.449169,7.7
a+tale+of+two+sisters+2003,18,0,6.247028,7.0
monty+python+and+the+holy+grail+1975,12,0,10.43389,7.8
sunset+strip+2000,0,0,1.172956,6.0
the+divorce+of+lady+x+1938,35,0,0.167229,6.8
se7en+1995,80,0,18.45743,8.1
band+baaja+baaraat+2010,35,0,1.253675,6.6
the+anna+nicole+smith+story+2007,0,0,0.51655,4.0
blade+runner+1982,878,1,96.272374,7.9
manson_+my+name+is+evil+2009,35,0,0.838298,4.7
star+wars+1977,12,1,42.149697,8.1
un+chien+andalou+1929,18,0,6.051472,7.5
dancing+outlaw+ii+jesco+goes+to+hollywood+1999,99,0,0.286328,4.3
coup+de+grce+1976,10752,0,0.175357,6.6
tampopo+1985,35,0,4.459095,7.9
the+shining+1980,27,0,19.611589,8.1
vengeance+valley+1951,28,0,1.074432,4.0
steve+jobs+the+lost+interview+2012,99,0,2.033402,7.4
the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,12,1,18.13542,6.7
the+long+day+closes+1992,18,0,1.190292,7.2
oceans+eleven+2001,53,1,12.114932,7.2
baara+2009,18,0,7.109369,7.1
infernal+affairs+ii+2003,18,1,6.505146,7.2
the+mob+1951,80,0,5.462545,6.0
the+wind+1928,18,0,1.347008,6.8
from+the+hip+1987,35,0,0.619481,5.8
bound+by+honor+1993,28,0,6.398031,7.7
back+from+eternity+1956,12,0,0.453886,6.4
saint+ralph+2004,35,0,2.488542,7.3
longford+2006,80,0,5.044132,4.1
the+terminator+1984,28,1,19.293562,7.4
freeway+1988,27,0,0.241093,7.5
dog+run+2001,0,0,0.001648,0.0
the+boat+1921,35,0,0.634836,6.0
street+mobster+1972,80,0,0.865934,6.3
results+2015,35,0,3.967229,5.2
people+will+talk+1951,35,0,1.276632,6.6
bill+hicks+sane+man+1989,35,0,0.000578,8.2
bang+bang+1971,35,0,0.000578,7.5
the+court-martial+of+billy+mitchell+1955,18,0,0.288597,7.4
thor+2011,12,1,29.158489,6.6
one+fine+spring+day+2001,18,0,1.722802,7.0
capitalism+a+love+story+2009,99,0,6.032166,7.0
lovely++amazing+2001,35,0,2.605409,6.3
bride+flight+2008,18,0,2.065753,6.9
winter+break+2003,35,0,1.622053,3.6
crocodile+dundee+ii+1988,12,1,8.948565,5.5
the+great+debaters+2007,18,0,8.735448,6.9
america+america+1963,18,0,1.099317,5.8
quatermass+and+the+pit+1967,27,1,9.347228,6.2
decoy+1946,80,0,0.281682,5.4
the+princess+and+the+frog+2009,10749,0,16.616517,6.7
monsters_+inc.+2001,16,1,26.419962,7.5
missile+to+the+moon+1958,878,0,0.565431,3.7
bullitt+1968,28,0,7.01973,7.0
mr.+thank+you+1936,18,0,0.23568,6.9
generation+war+2013,28,0,5.127594,8.2
spirited+away+2001,14,0,41.048867,8.3
longford+2006,80,0,5.044132,4.1
sun+on+the+horizon+1996,0,0,0.002321,0.0
just+go+with+it+2011,10749,0,9.267959,6.3
mr.++mrs.+smith+1941,35,0,2.761605,5.7
short+term+12+2013,18,0,12.34835,7.9
animal+farm+1954,16,0,5.040993,6.8
tangled+2010,16,1,14.684761,7.4
4.3.2.1+2010,28,0,5.805666,5.9
the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,12,1,18.13542,6.7
the+good+guy+2009,35,0,6.269507,5.4
despicable+me+2+2013,16,1,24.82355,7.0
it+follows+2015,27,0,20.359336,6.6
pierrot+le+fou+1965,18,0,5.606909,7.7
dances+with+wolves+1990,12,0,11.654349,7.6
electric+dreams+1984,10402,0,4.094509,6.4
streamers+1983,18,0,0.225313,6.8
the+match+factory+girl+1990,18,0,2.994887,7.0
the+man+in+the+glass+booth+1975,28,0,0.528522,6.7
chicken+little+2005,16,0,18.584609,5.6
hesher+2010,18,0,5.886972,6.7
take+aim+at+the+police+van+1960,28,0,0.707129,5.4
ice+castles+2010,18,0,1.579212,6.2
finding+nemo+2003,16,1,25.497794,7.6
back+to+the+future+1985,12,1,25.778509,8.0
abigails+party+1977,35,0,0.704172,7.4
white+mane+1953,18,0,1.413075,6.4
my+science+project+1985,35,0,3.868014,6.1
permanent+vacation+1980,18,0,2.212593,6.0
shrek+2001,12,1,17.987728,7.3
buried+alive+ii+1997,27,0,0.506741,5.2
cries+and+whispers+1972,18,0,9.983092,7.8
inglourious+basterds+2009,18,0,16.89564,7.9
cinderella+1950,10751,1,14.436858,6.8
careful+1992,27,0,0.160571,7.8
never+say+never+again+1983,12,1,10.231985,5.8
the+fifth+element+1997,12,0,24.30526,7.3
pirates+of+the+caribbean+dead+mans+chest+2006,12,1,29.455314,7.0
god+on+trial+2008,36,0,1.462217,8.2
the+answer+man+2009,35,0,6.39166,6.2
folies+bergre+de+paris+1935,35,0,0.33188,5.0
star+wars+1977,12,1,42.149697,8.1
from+russia+with+love+1963,28,1,12.536729,6.9
copper+mountain+1983,35,0,2.089464,2.9
griffin++phoenix+2006,35,0,13.534117,6.6
the+godfather+1972,18,1,41.109264,8.5
saturday+night+fever+1977,18,1,13.657204,6.5
the+cat+returns+2002,12,0,11.639023,7.2
god+told+me+to+1976,27,0,1.903143,5.1
reservoir+dogs+1992,80,0,12.22034,8.1
unbroken+2014,18,0,10.543955,7.3
the+party+1968,35,0,5.354787,7.3
good+hair+2009,35,0,12.569979,6.7
this+is+my+father+1999,18,0,1.704254,4.5
apart+from+you+1933,18,0,0.314355,6.6
some+mothers+son+1996,18,0,0.332582,7.0
